delivery_delay,delivery_deviation_abs,order_value,product_count,avg_price_per_item,prior_orders,is_repeat_customer,purchase_month,purchase_dow,y_pred_proba,risk_flag
-9,9,39.69,1,39.69,0,0,4,6,0.11674451694244306,0
-24,24,162.55,1,162.55,0,0,3,3,0.06606479035498224,0
-9,9,161.37,1,161.37,0,0,6,2,0.10769179573829597,0
-28,28,37.86,1,37.86,0,0,2,5,0.05820804866178738,0
-20,20,100.3,1,100.3,0,0,4,4,0.0757531724684643,0
-10,10,342.02,1,342.02,0,0,2,6,0.12468057337453337,0
-16,16,75.84,1,75.84,0,0,5,6,0.08896654921810468,0
-11,11,65.22,1,65.22,0,0,5,0,0.09658303942215628,0
-5,5,33.379999999999995,1,33.379999999999995,0,0,4,2,0.12613844282637976,0
-16,16,125.52,1,125.52,0,0,6,1,0.08082554869034152,0
-12,12,30.86,1,30.86,0,0,4,1,0.09584592711147194,0
-8,8,157.95000000000002,1,157.95000000000002,0,0,3,6,0.12651979787460405,0
-1,1,33.17,1,33.17,0,0,5,6,0.15228920619488742,0
-9,9,116.94,1,116.94,0,0,10,1,0.09687855669743853,0
-12,12,62.01,1,62.01,1,1,11,0,0.07102808278278233,0
-2,2,83.41000000000001,1,83.41000000000001,0,0,10,6,0.13510124401097373,0
-14,14,237.63,2,118.815,0,0,5,0,0.14739857080049135,0
-13,13,60.7,1,60.7,0,0,4,2,0.0945283890005394,0
-19,19,98.34,1,98.34,0,0,6,4,0.07551972453998519,0
-13,13,191.75,1,191.75,0,0,10,0,0.08326602635994336,0
-5,5,194.9,1,194.9,0,0,5,4,0.13223082625137517,0
-5,5,58.37,1,58.37,0,0,8,4,0.12130439567231627,0
0,0,196.67,1,196.67,0,0,3,0,0.15370030134880275,0
-7,7,269.52,4,67.38,0,0,8,5,0.41269199733082707,0
-12,12,190.69,1,190.69,0,0,8,3,0.09476667817021249,0
-16,16,91.86,1,91.86,0,0,2,1,0.08700090633928756,0
-15,15,89.96000000000001,1,89.96000000000001,0,0,3,6,0.09643670614465724,0
-4,4,119.19,1,119.19,0,0,8,5,0.1294945199184571,0
-10,10,69.65,1,69.65,0,0,2,5,0.11582808618467684,0
-10,10,131.34,1,131.34,0,0,7,4,0.10458809842519053,0
-20,20,180.44,1,180.44,0,0,8,6,0.07357873359877369,0
-7,7,47.79,1,47.79,0,0,10,5,0.11001873870387623,0
-9,9,110.55,1,110.55,0,0,4,4,0.11459861808799474,0
-15,15,33.11,1,33.11,0,0,2,1,0.08919709666150329,0
-7,7,98.61,1,98.61,0,0,6,1,0.11246984453115484,0
-15,15,65.6,1,65.6,0,0,7,0,0.07979512457232088,0
-14,14,62.31,1,62.31,0,0,5,5,0.0939929570142833,0
-10,10,220.89,1,220.89,0,0,10,2,0.09708276435359772,0
-11,11,169.15,1,169.15,0,0,7,1,0.09653543422894545,0
0,0,115.89,1,115.89,0,0,7,6,0.15447140585278601,0
-14,14,68.63,1,68.63,0,0,6,4,0.09068209036483652,0
-19,19,378.02,1,378.02,0,0,11,0,0.0675817314882768,0
-15,15,147.15,1,147.15,0,0,1,2,0.0948899757969144,0
-4,4,30.68,1,30.68,0,0,3,6,0.1422037206381626,0
-18,18,64.0,1,64.0,0,0,12,5,0.0700881797597811,0
-13,13,64.07000000000001,1,64.07000000000001,0,0,11,3,0.08359380103058704,0
-14,14,77.57,1,77.57,0,0,9,3,0.08406106898638753,0
-11,11,162.62,1,162.62,0,0,7,2,0.0980605299115416,0
-13,13,207.27,1,207.27,0,0,10,0,0.08354827996370061,0
-18,18,104.37,1,104.37,0,0,8,2,0.07282307811234694,0
-14,14,86.15,1,86.15,0,0,11,1,0.0781042774417652,0
-14,14,226.86,2,113.43,0,0,11,6,0.14448721795127975,0
10,10,36.0,1,36.0,0,0,1,4,0.515764322766554,0
7,7,125.5,1,125.5,0,0,5,0,0.35758333939423514,0
8,8,245.45,1,245.45,0,0,6,5,0.4216244962278465,0
-8,8,670.47,1,670.47,0,0,8,5,0.12569727212518816,0
-15,15,227.38,1,227.38,0,0,5,1,0.08758027990428757,0
-17,17,34.69,1,34.69,0,0,12,4,0.071100141814467,0
-13,13,67.73,1,67.73,0,0,12,5,0.08487525835281073,0
-7,7,30.23,1,30.23,0,0,6,4,0.1165750619385565,0
-6,6,155.64,1,155.64,0,0,3,2,0.12722965715354775,0
-9,9,82.91999999999999,1,82.91999999999999,0,0,4,0,0.10651451429019218,0
-16,16,103.37,1,103.37,0,0,5,1,0.08208431697834838,0
-30,30,49.72,1,49.72,0,0,1,3,0.05318589361445317,0
22,22,106.78,1,106.78,0,0,2,1,0.8834837449256916,1
-15,15,133.75,1,133.75,0,0,4,0,0.08606617108515248,0
-8,8,504.3,1,504.3,0,0,6,4,0.12413844823176737,0
-19,19,126.81,1,126.81,0,0,5,0,0.07231621685190082,0
8,8,163.24,1,163.24,0,0,5,2,0.4084626339985701,0
-6,6,43.0,1,43.0,0,0,9,2,0.11055990289785698,0
-9,9,133.48000000000002,1,133.48000000000002,0,0,11,4,0.10030821989287193,0
-8,8,265.6,1,265.6,0,0,7,2,0.11199504660594391,0
0,0,77.84,1,77.84,0,0,4,4,0.1570213808679319,0
-14,14,46.53,1,46.53,0,0,9,1,0.08064426267070894,0
-8,8,62.580000000000005,3,20.860000000000003,0,0,3,4,0.2831573229587595,0
-11,11,114.85,1,114.85,0,0,4,2,0.10302595342474463,0
-1,1,154.05,1,154.05,0,0,8,1,0.1360054872429248,0
-2,2,65.05,1,65.05,0,0,4,2,0.14135686496675887,0
-18,18,75.39,1,75.39,0,0,5,0,0.07429166150718768,0
-38,38,59.82,1,59.82,0,0,6,0,0.03309749899206328,0
-14,14,94.4,1,94.4,0,0,12,2,0.07801696759467153,0
-14,14,135.49,1,135.49,0,0,11,4,0.08318055277012738,0
-16,16,236.0,1,236.0,0,0,2,3,0.09290311006881204,0
-22,22,93.31,1,93.31,0,0,2,6,0.075594474096378,0
-23,23,72.18,1,72.18,0,0,7,3,0.06195855358878134,0
-8,8,147.74,1,147.74,0,0,3,6,0.12625162694018705,0
-15,15,273.62,1,273.62,0,0,3,4,0.09694807528325104,0
-19,19,166.52,1,166.52,0,0,1,6,0.08783856793354099,0
-14,14,89.27000000000001,1,89.27000000000001,1,1,2,3,0.08381911261949858,0
-34,34,204.24,1,204.24,0,0,6,0,0.04011635150696081,0
-18,18,86.17999999999999,1,86.17999999999999,0,0,2,5,0.08634319301685875,0
-12,12,192.0,3,64.0,0,0,11,0,0.216219131886822,0
-3,3,53.9,1,53.9,0,0,4,1,0.13389503288680613,0
-9,9,142.1,1,142.1,0,0,1,3,0.12028464257655597,0
-8,8,77.32,1,77.32,0,0,7,2,0.1076174783920235,0
-6,6,279.7,1,279.7,0,0,11,4,0.11556880841697756,0
-12,12,194.3,1,194.3,0,0,5,4,0.10241099994907214,0
-10,10,116.94,1,116.94,0,0,3,6,0.11665751493778463,0
-14,14,34.75,1,34.75,0,0,6,2,0.08696806977888397,0
-21,21,156.64,1,156.64,0,0,5,6,0.07490550277018732,0
-12,12,58.79,1,58.79,0,0,5,4,0.09948552816541821,0
-15,15,152.39,1,152.39,0,0,5,2,0.08766651129281673,0
-11,11,73.78,1,73.78,0,0,4,5,0.10744942279923009,0
-11,11,44.78,1,44.78,0,0,7,2,0.09560899178399854,0
-20,20,131.56,1,131.56,0,0,10,2,0.06510344372800926,0
-22,22,596.95,1,596.95,0,0,5,6,0.07942106052776177,0
-17,17,36.85,1,36.85,0,0,8,4,0.07719921620197841,0
-12,12,31.75,1,31.75,0,0,9,4,0.09130863196274792,0
-6,6,188.51,1,188.51,0,0,3,5,0.1345741511987272,0
-14,14,105.95,1,105.95,0,0,5,4,0.09326853171370311,0
-14,14,137.98,1,137.98,0,0,7,4,0.09022170228958883,0
-12,12,44.61,1,44.61,0,0,2,1,0.10003821623975173,0
-11,11,150.04,1,150.04,0,0,3,5,0.11136946766121501,0
-9,9,54.36,1,54.36,0,0,3,3,0.11356862945976764,0
20,20,261.16,1,261.16,0,0,11,4,0.8296313703309242,1
-2,2,32.52,1,32.52,0,0,4,0,0.13591522681766613,0
-14,14,186.38,2,93.19,0,0,6,3,0.14918959349543398,0
-13,13,190.86,1,190.86,0,0,10,6,0.09233246422465342,0
-15,15,519.74,1,519.74,0,0,6,4,0.09627326562818586,0
2,2,76.65,1,76.65,1,1,8,1,0.16123181998692404,0
-16,16,162.35,1,162.35,0,0,1,3,0.09328921652448,0
-1,1,125.66,1,125.66,0,0,3,3,0.1535113511768953,0
-8,8,82.33000000000001,1,82.33000000000001,0,0,3,3,0.11848782337106613,0
8,8,161.05,1,161.05,0,0,3,2,0.4190538749529666,0
-6,6,213.73,1,213.73,0,0,5,1,0.12185665765940533,0
-10,10,116.94,1,116.94,0,0,5,2,0.10486242826509945,0
-7,7,36.35,1,36.35,0,0,12,3,0.10199120079554252,0
-5,5,62.64,1,62.64,0,0,7,0,0.11581246306778896,0
-14,14,333.51,1,333.51,0,0,10,2,0.08560391792429507,0
-18,18,104.79,1,104.79,0,0,8,0,0.07031589809325846,0
-7,7,37.22,1,37.22,0,0,4,1,0.11545686163574259,0
-7,7,121.09,1,121.09,0,0,11,0,0.10067069762958059,0
-22,22,220.81,1,220.81,0,0,5,3,0.06936591554871184,0
-8,8,120.09,1,120.09,0,0,4,2,0.11518315508225997,0
-10,10,57.83,1,57.83,0,0,3,1,0.10591912665605784,0
-7,7,111.35,1,111.35,0,0,8,4,0.11403616318565173,0
0,0,154.57999999999998,2,77.28999999999999,0,0,5,3,0.23990735849023054,0
-20,20,22.29,1,22.29,0,0,6,4,0.07147542537225529,0
-24,24,483.67,1,483.67,0,0,4,1,0.06708772696096396,0
-11,11,101.79,1,101.79,0,0,8,2,0.09487382646498202,0
-4,4,49.73,1,49.73,0,0,2,2,0.13632538666217614,0
-3,3,213.76,1,213.76,0,0,5,2,0.13798861598416873,0
-14,14,132.26,1,132.26,0,0,5,1,0.08908506398437871,0
-17,17,67.5,1,67.5,1,1,1,1,0.0733444021441297,0
-15,15,246.36,1,246.36,0,0,6,5,0.09233501769047127,0
-21,21,24.96,1,24.96,0,0,4,3,0.07045945836281237,0
-22,22,85.58,1,85.58,0,0,7,1,0.06234713715088003,0
-15,15,141.48,1,141.48,0,0,1,2,0.09477419517993067,0
-10,10,242.8,1,242.8,0,0,11,3,0.09726141077791982,0
-17,17,461.77,1,461.77,0,0,8,1,0.08041700076776041,0
-18,18,70.89,1,70.89,0,0,6,4,0.07798437405396025,0
-7,7,104.22,1,104.22,0,0,3,1,0.1193980807102238,0
-12,12,206.74,2,103.37,0,0,1,4,0.17934040956672856,0
-16,16,266.3,1,266.3,0,0,11,3,0.07796486619112758,0
-2,2,55.24,1,55.24,0,0,11,3,0.12541341478564128,0
-7,7,100.0,2,50.0,0,0,6,6,0.1931709363448103,0
-2,2,17.29,1,17.29,0,0,5,5,0.1442083821603743,0
-9,9,154.65,1,154.65,0,0,3,1,0.11216905617506737,0
1,1,31.28,1,31.28,0,0,2,6,0.1914087564631804,0
-14,14,67.53,1,67.53,0,0,1,2,0.09682905018663439,0
-12,12,549.78,2,274.89,0,0,11,1,0.1595696043441265,0
-21,21,399.25,2,199.625,0,0,10,6,0.12166789122765771,0
-8,8,60.75,1,60.75,0,0,10,5,0.10633078882704777,0
-10,10,44.42,1,44.42,0,0,1,2,0.11172847148734451,0
-14,14,113.82,1,113.82,0,0,4,0,0.08898685244723328,0
2,2,68.18,1,68.18,0,0,4,2,0.20049061841564042,0
-11,11,42.19,1,42.19,0,0,6,1,0.09583054628830347,0
-17,17,148.18,1,148.18,0,0,7,3,0.07933882279335418,0
-7,7,598.15,1,598.15,0,0,8,6,0.13050257843223598,0
-12,12,172.52,1,172.52,0,0,8,1,0.09121140014450033,0
-2,2,72.72999999999999,1,72.72999999999999,0,0,2,2,0.14703448972890432,0
-12,12,39.81,1,39.81,0,0,11,4,0.08786153690674682,0
-8,8,804.33,1,804.33,0,0,5,3,0.13247366845673303,0
-7,7,286.9,1,286.9,0,0,6,6,0.12715208211030635,0
-10,10,203.06,1,203.06,0,0,1,5,0.12145592054609512,0
-8,8,53.81,1,53.81,0,0,5,0,0.10769037231171098,0
-14,14,155.85000000000002,1,155.85000000000002,0,0,6,6,0.09563007339807936,0
-18,18,319.11,1,319.11,0,0,1,2,0.08799432175276793,0
-20,20,209.97,2,104.985,0,0,5,1,0.1197108084752734,0
-5,5,144.82,1,144.82,0,0,8,2,0.11947558440818973,0
-22,22,48.3,1,48.3,0,0,6,1,0.06312476246731276,0
-15,15,153.09,1,153.09,0,0,2,2,0.09312864197742975,0
-7,7,19.39,1,19.39,0,0,6,6,0.12025535172956091,0
-3,3,113.65,1,113.65,0,0,4,1,0.1355519462072331,0
-8,8,418.55,5,83.71000000000001,0,0,8,1,0.5333672394769008,0
-20,20,203.67,1,203.67,0,0,12,0,0.06126487342561021,0
-3,3,53.0,1,53.0,0,0,2,1,0.13907701587313484,0
7,7,136.23000000000002,1,136.23000000000002,0,0,3,0,0.36839015708463124,0
-8,8,115.15,1,115.15,0,0,5,2,0.11283286535330296,0
-8,8,284.63,1,284.63,0,0,3,5,0.12776469546820232,0
-17,17,184.56,1,184.56,0,0,3,4,0.08823176026448899,0
-10,10,142.01,1,142.01,0,0,2,0,0.10813643807646303,0
-16,16,172.51,1,172.51,0,0,4,3,0.08802575060282027,0
-17,17,105.83,1,105.83,0,0,3,5,0.08824696061444569,0
-17,17,118.13,1,118.13,0,0,11,1,0.07012818060133832,0
-14,14,82.73,1,82.73,0,0,10,0,0.07827453332262352,0
-12,12,58.32,1,58.32,0,0,3,6,0.10706825206269814,0
-14,14,69.27000000000001,1,69.27000000000001,1,1,3,6,0.08614414359823629,0
-13,13,43.2,1,43.2,0,0,8,3,0.08841245774288135,0
-1,1,214.14,1,214.14,0,0,2,1,0.15420213692742968,0
-18,18,186.37,1,186.37,0,0,7,4,0.0783719185594082,0
2,2,118.66,1,118.66,0,0,4,2,0.20242243080131203,0
-6,6,40.85,1,40.85,0,0,8,4,0.11653939283588341,0
-13,13,157.89,1,157.89,0,0,4,2,0.09652594086858704,0
-14,14,50.87,1,50.87,0,0,8,1,0.08237554358817642,0
-5,5,55.28,1,55.28,0,0,8,2,0.11725286891620626,0
-2,2,96.98,2,48.49,0,0,8,5,0.2163140442787331,0
-20,20,118.6,1,118.6,0,0,6,5,0.07430168864467053,0
-8,8,81.89,1,81.89,0,0,5,2,0.1120432763238401,0
-6,6,253.08,1,253.08,0,0,8,0,0.11397141172322756,0
-14,14,74.46000000000001,2,37.23,0,0,3,1,0.14713524399735112,0
-17,17,516.28,1,516.28,0,0,11,6,0.08352265505580986,0
-15,15,178.25,1,178.25,0,0,6,3,0.08790482549256808,0
-8,8,49.44,1,49.44,0,0,4,5,0.119317333970751,0
-8,8,49.44,1,49.44,1,1,4,5,0.10344731526229539,0
-8,8,49.44,1,49.44,2,1,4,5,0.08661210322999778,0
-6,6,42.87,1,42.87,0,0,3,2,0.12428046464755776,0
-19,19,30.200000000000003,1,30.200000000000003,0,0,7,6,0.07548708458386355,0
-16,16,89.36000000000001,1,89.36000000000001,0,0,5,2,0.08326625853952546,0
-22,22,136.97,1,136.97,0,0,8,5,0.06630653005119545,0
-26,26,68.13,1,68.13,0,0,6,0,0.05330767497380682,0
1,1,286.64,1,286.64,0,0,3,6,0.19746260538108262,0
-11,11,169.73,1,169.73,0,0,5,2,0.10219370536822966,0
-9,9,169.73,1,169.73,1,1,5,4,0.09857096793630862,0
-5,5,27.77,1,27.77,0,0,7,4,0.12289230679864202,0
-11,11,199.35,1,199.35,0,0,7,4,0.10225746001799907,0
-10,10,134.59,1,134.59,0,0,11,5,0.09832844500991379,0
-6,6,145.79,1,145.79,0,0,3,5,0.133394977981438,0
-8,8,37.58,1,37.58,0,0,8,5,0.110062213513823,0
-3,3,361.64,2,180.82,0,0,11,0,0.20041480068434614,0
-12,12,82.47999999999999,1,82.47999999999999,0,0,11,3,0.08716145951807622,0
-8,8,264.07,1,264.07,0,0,7,2,0.1119588545962693,0
-3,3,109.44,1,109.44,0,0,5,6,0.14414973929058733,0
-22,22,250.87,1,250.87,0,0,7,0,0.06355056801064549,0
-12,12,65.17,1,65.17,0,0,8,1,0.08911656971105987,0
-8,8,55.2,1,55.2,0,0,3,0,0.11204350761557683,0
-28,28,50.44,2,25.22,0,0,6,0,0.08088057028280304,0
-5,5,49.0,1,49.0,0,0,11,5,0.11611693052845565,0
-9,9,77.57,1,77.57,0,0,10,2,0.09771752521358758,0
-45,45,399.99,1,399.99,0,0,1,5,0.03299455475352392,0
5,5,85.81,1,85.81,0,0,8,3,0.2804360465452083,0
-13,13,99.67,1,99.67,0,0,8,2,0.08797144572942268,0
3,3,310.65,1,310.65,0,0,4,6,0.2532886635790695,0
-11,11,43.85,1,43.85,0,0,11,3,0.08975155843166353,0
-12,12,83.19999999999999,1,83.19999999999999,0,0,6,4,0.09803592641125602,0
-10,10,55.1,1,55.1,0,0,8,3,0.09917709572560479,0
-44,44,40.36,1,40.36,0,0,1,3,0.030473992612997186,0
-6,6,489.85,1,489.85,0,0,11,4,0.12077761156870206,0
-28,28,60.46,1,60.46,0,0,1,1,0.055621258371321876,0
-3,3,90.17,1,90.17,0,0,1,6,0.1547981881612824,0
-15,15,197.8,1,197.8,0,0,4,0,0.08727224535684668,0
-19,19,219.89,1,219.89,0,0,5,3,0.0777909320777207,0
-11,11,38.21,1,38.21,0,0,1,6,0.1150334826514254,0
-14,14,87.55000000000001,1,87.55000000000001,0,0,2,5,0.10033185610968062,0
-15,15,163.92,1,163.92,0,0,5,3,0.0894144852391022,0
-17,17,116.83,1,116.83,0,0,7,6,0.08301504649184732,0
7,7,98.54,1,98.54,0,0,3,2,0.3751326154570158,0
-8,8,53.99,1,53.99,0,0,1,5,0.1265793288145478,0
-13,13,37.99,1,37.99,0,0,12,6,0.08579965171427849,0
-27,27,114.06,1,114.06,0,0,6,3,0.054653988740197605,0
-12,12,28.75,1,28.75,0,0,1,2,0.10344108453761638,0
-21,21,21.39,1,21.39,0,0,6,3,0.06756627932154025,0
9,9,198.0,2,99.0,0,0,3,0,0.5915015609018628,0
-1,1,209.01,1,209.01,0,0,4,6,0.16072617349599508,0
-25,25,94.52,1,94.52,0,0,6,0,0.055761141833529676,0
-13,13,36.69,1,36.69,0,0,10,2,0.08333847910011559,0
-8,8,46.62,1,46.62,0,0,7,0,0.10335871665962755,0
-10,10,87.72999999999999,1,87.72999999999999,0,0,9,0,0.09300481852972428,0
-8,8,252.74,1,252.74,0,0,12,3,0.10292569855721954,0
9,9,230.25,1,230.25,0,0,7,0,0.4334780096257893,0
-5,5,1221.39,1,1221.39,0,0,3,0,0.15860115515112688,0
-16,16,95.3,1,95.3,0,0,7,5,0.08433956971805631,0
-9,9,102.03,1,102.03,0,0,8,6,0.10937214109162556,0
-9,9,22.7,1,22.7,0,0,4,0,0.10515883528842965,0
-14,14,35.77,1,35.77,0,0,6,4,0.09003957478079883,0
8,8,134.49,1,134.49,0,0,11,4,0.38416928145799856,0
-15,15,975.44,1,975.44,0,0,4,4,0.11039182945516136,0
-6,6,113.18,1,113.18,0,0,3,1,0.12404210249879759,0
-11,11,628.37,1,628.37,0,0,4,1,0.11296518151731583,0
-6,6,72.05,1,72.05,0,0,5,3,0.122299472773847,0
-10,10,361.25,1,361.25,0,0,1,3,0.12143413195241863,0
-8,8,206.14,1,206.14,0,0,7,4,0.11437288090136837,0
-13,13,262.82,1,262.82,0,0,3,5,0.10596578384651141,0
-10,10,67.59,1,67.59,0,0,10,0,0.09076166269589078,0
-18,18,27.68,1,27.68,0,0,2,3,0.08234704392743047,0
-27,27,175.87,1,175.87,0,0,1,2,0.06041075555009828,0
-10,10,94.84,1,94.84,0,0,3,3,0.11041776874292598,0
-11,11,160.75,1,160.75,0,0,7,3,0.09970652792698584,0
5,5,415.94,1,415.94,0,0,8,5,0.3045060971201377,0
-13,13,163.02,1,163.02,0,0,8,2,0.08918808542014109,0
-9,9,68.12,1,68.12,0,0,1,2,0.1164738704306628,0
-16,16,143.49,1,143.49,0,0,5,5,0.088737868049509,0
-9,9,89.32,4,22.33,0,0,7,0,0.3555921898968522,0
-15,15,26.17,1,26.17,1,1,9,3,0.06897567879707127,0
-7,7,236.7,2,118.35,0,0,6,1,0.18701854492896092,0
-10,10,72.66,1,72.66,0,0,9,6,0.10270123791932656,0
-6,6,67.03,1,67.03,0,0,6,2,0.11784079681458863,0
-28,28,39.09,1,39.09,0,0,1,1,0.05535483089489085,0
-15,15,180.04,3,60.01333333333333,0,0,4,6,0.24066389934152116,0
-8,8,31.27,1,31.27,0,0,6,3,0.110538205900701,0
-8,8,30.27,1,30.27,1,1,6,3,0.09568838524603226,0
-3,3,72.99,1,72.99,0,0,11,0,0.11547667003570605,0
-9,9,135.45000000000002,2,67.72500000000001,0,0,11,6,0.16680167650597047,0
-10,10,73.78,1,73.78,0,0,8,2,0.09789145763867894,0
-4,4,55.17,1,55.17,0,0,10,3,0.11892107783455551,0
-9,9,68.13,1,68.13,0,0,12,0,0.09053544751869745,0
-10,10,27.68,1,27.68,0,0,10,5,0.09803281162887836,0
-7,7,121.05,1,121.05,0,0,2,5,0.1305193267597098,0
3,3,107.05,1,107.05,0,0,4,4,0.23732205159772504,0
-13,13,76.64,1,76.64,0,0,7,0,0.08628369753250292,0
-8,8,108.2,2,54.1,0,0,9,2,0.1666546004256985,0
-7,7,32.63,1,32.63,0,0,3,1,0.11761905836463955,0
-11,11,36.78,1,36.78,0,0,10,3,0.09143312951920321,0
-17,17,171.87,3,57.29,0,0,11,6,0.19940290584704431,0
-20,20,151.7,2,75.85,0,0,7,0,0.11090202050605333,0
-34,34,24.82,1,24.82,0,0,1,4,0.04601977805253749,0
-6,6,185.55,1,185.55,0,0,2,4,0.13486226423642564,0
-18,18,214.61,1,214.61,0,0,4,0,0.0781790988563009,0
-9,9,99.91,1,99.91,0,0,5,1,0.10659695232122396,0
-8,8,122.17,1,122.17,0,0,5,4,0.11684830542569102,0
-12,12,35.69,1,35.69,0,0,12,1,0.08167103848450864,0
-20,20,29.19,1,29.19,0,0,1,5,0.08067455691228238,0
-8,8,45.05,1,45.05,0,0,3,1,0.11369594303943444,0
-7,7,37.47,1,37.47,0,0,7,3,0.11258944457661837,0
-7,7,141.28,1,141.28,0,0,7,0,0.1094259801397401,0
-19,19,84.66,1,84.66,0,0,6,3,0.07398625154557369,0
-18,18,359.97,1,359.97,0,0,2,0,0.08404747634427677,0
-12,12,17.78,1,17.78,0,0,9,1,0.08644489984638833,0
-29,29,95.7,2,47.85,0,0,3,2,0.08710111921867034,0
-9,9,47.68,1,47.68,0,0,12,1,0.09169922479147355,0
-16,16,82.7,1,82.7,0,0,2,3,0.08987517239452661,0
-8,8,279.98,1,279.98,0,0,8,0,0.10649721072353309,0
-7,7,186.79,1,186.79,0,0,6,3,0.11847564255527619,0
12,12,2026.54,1,2026.54,0,0,7,1,0.6647975352272304,1
-15,15,45.11,1,45.11,0,0,10,6,0.08296076926203327,0
-7,7,661.08,3,220.36,0,0,7,4,0.33081591025486584,0
-19,19,899.27,1,899.27,0,0,6,0,0.08394006725743648,0
-12,12,45.95,1,45.95,0,0,4,2,0.09781422596101914,0
-3,3,44.28,1,44.28,0,0,8,0,0.12168925020637028,0
-4,4,66.5,1,66.5,0,0,2,0,0.13238915749617705,0
-12,12,105.39,1,105.39,0,0,8,5,0.09628241842894429,0
-10,10,105.39,1,105.39,1,1,10,5,0.08616596859097508,0
-18,18,175.25,1,175.25,0,0,11,3,0.0707902807348816,0
-7,7,120.22,1,120.22,0,0,4,5,0.12556448638747197,0
-5,5,54.84,1,54.84,0,0,3,5,0.13568627179335668,0
-18,18,99.43,1,99.43,0,0,9,2,0.07126751851729513,0
-15,15,235.81,1,235.81,0,0,6,6,0.09371938761214306,0
-11,11,169.41,1,169.41,0,0,2,3,0.11027232719482838,0
-17,17,75.07,1,75.07,0,0,9,4,0.07627807716610382,0
-12,12,89.08,1,89.08,0,0,8,0,0.08804846253804617,0
-9,9,62.78,1,62.78,0,0,11,2,0.09548251702485147,0
-13,13,165.12,1,165.12,0,0,2,1,0.09890538992820502,0
4,4,37.37,1,37.37,0,0,8,0,0.23517682350420066,0
-19,19,144.05,1,144.05,0,0,8,0,0.06825416270552637,0
-19,19,121.09,2,60.545,0,0,6,4,0.12404029745204584,0
-19,19,72.71,1,72.71,0,0,2,3,0.08006392332861624,0
-11,11,38.0,1,38.0,0,0,9,3,0.09330969187682117,0
-15,15,164.31,1,164.31,0,0,6,0,0.08320634617536685,0
-2,2,155.19,1,155.19,0,0,2,1,0.14712209885044622,0
-17,17,49.1,1,49.1,0,0,4,5,0.08542516303403985,0
-14,14,345.18,1,345.18,0,0,4,2,0.09680882394447407,0
-11,11,98.68,1,98.68,0,0,5,4,0.10413042129844713,0
-4,4,31.22,1,31.22,0,0,8,4,0.12506894131714227,0
-22,22,81.46,1,81.46,0,0,6,1,0.06359288702681914,0
-12,12,732.68,1,732.68,0,0,10,4,0.10404074302279573,0
-15,15,76.0,2,38.0,0,0,5,0,0.13458047326800388,0
2,2,77.66,1,77.66,0,0,1,2,0.21170219804190957,0
-23,23,80.56,1,80.56,0,0,6,6,0.06682668165580949,0
-18,18,123.52,1,123.52,0,0,2,1,0.08121791635842868,0
-10,10,77.57,1,77.57,0,0,2,6,0.11797551564387518,0
-25,25,263.25,1,263.25,0,0,12,3,0.053912587760734314,0
-15,15,1583.71,1,1583.71,0,0,9,1,0.10819943403391988,0
-34,34,240.53,1,240.53,0,0,6,5,0.04428529359352599,0
-14,14,47.86,1,47.86,0,0,4,2,0.09079847468284812,0
-20,20,156.19,1,156.19,0,0,2,5,0.08127869579256917,0
3,3,265.55,1,265.55,0,0,1,1,0.24597685109242082,0
-19,19,27.28,1,27.28,0,0,4,5,0.07880919761887106,0
-19,19,222.48,1,222.48,0,0,4,1,0.07671272053598342,0
-6,6,145.52,2,72.76,0,0,2,2,0.2046746180846354,0
-22,22,168.29000000000002,1,168.29000000000002,0,0,7,6,0.06937059098616177,0
-13,13,168.78,1,168.78,0,0,12,3,0.08380974478847869,0
-12,12,185.93,1,185.93,0,0,8,1,0.09147617425184704,0
-8,8,80.88,1,80.88,0,0,5,5,0.11779017658103036,0
-21,21,145.56,1,145.56,0,0,12,0,0.05816948931855745,0
-6,6,35.0,1,35.0,0,0,8,2,0.11256101504212149,0
-8,8,52.29,1,52.29,0,0,4,1,0.11165925881074444,0
-2,2,67.28999999999999,1,67.28999999999999,0,0,4,1,0.13914008528376207,0
-16,16,55.0,1,55.0,0,0,12,5,0.07551898998431918,0
-43,43,33.129999999999995,1,33.129999999999995,0,0,5,0,0.02750582665458035,0
-16,16,57.23,1,57.23,0,0,4,1,0.08292587358449653,0
-10,10,266.76,1,266.76,0,0,3,1,0.11071889077763264,0
-15,15,222.04,2,111.02,0,0,5,2,0.14618266754659912,0
-7,7,118.28,1,118.28,0,0,4,0,0.11549417776369963,0
-13,13,93.32,2,46.66,0,0,4,0,0.1481216947925406,0
-6,6,177.11,1,177.11,0,0,8,2,0.11598241219725593,0
-35,35,44.92,1,44.92,0,0,8,0,0.03562512414521947,0
-14,14,178.32,3,59.44,0,0,5,2,0.2303611315619689,0
20,20,176.65,1,176.65,0,0,3,0,0.8407728780830812,1
-4,4,521.54,1,521.54,0,0,8,4,0.13840038612507838,0
-14,14,65.1,1,65.1,0,0,6,3,0.08906603838937237,0
-29,29,873.8599999999999,2,436.93,0,0,6,0,0.1050130492837191,0
-21,21,64.52,1,64.52,0,0,2,1,0.07149882153452816,0
-19,19,92.16,1,92.16,0,0,4,5,0.07993699084362582,0
